OPE ID,School,State,Zip Code,School Type,Dependent Students_Q1,Independent Students_Q1,Quarterly Total_Q1,Dependent Students_Q2,Independent Students_Q2,Quarterly Total_Q2,Dependent Students_Q3,Independent Students_Q3,Quarterly Total_Q3,Dependent Students_Q4,Independent Students_Q4,Quarterly Total_Q4,Dependent Students_Q5,Independent Students_Q5,Quarterly Total_Q5
03240300,TONI & GUY HAIRDRESSING ACADEMY         ,MA,01605-2213,Proprietary  ,10,15,25,16,26,42,42,28,70,17,17,34,8,16,24
03240301,TONI & GUY HAIRDRESSING ACADEMY - BRAINT,MA,02184-2807,Proprietary  ,8,7,15,14,12,26,37,30,67,8,22,30,7,12,19
03248300,BOSTON BAPTIST COLLEGE                  ,MA,02136-4030,Private      ,25,11,36,13,7,20,7,15,22,7,10,17,2,7,9
03316400,FUNERAL INSTITUTE OF THE NORTHEAST      ,MA,02062-4766,Proprietary  ,26,51,77,15,49,64,14,54,68,14,39,53,6,14,20
03570500,NORTHPOINT BIBLE COLLEGE                ,MA,01835-0000,Private      ,19,27,46,34,31,65,31,31,62,18,28,46,2,13,15
03859300,EINE ELECTROLOGY/ESTHETICS INSTITUTE    ,MA,01876-4709,Proprietary  ,6,13,19,2,14,16,6,23,29,3,13,16,1,6,7
03946300,FRANKLIN W. OLIN COLLEGE OF ENGINEERING ,MA,02492-1200,Private      ,573,6,579,137,11,148,13,4,17,14,0,14,7,7,14
04116900,DIGRIGOLI SCHOOL OF COSMETOLOGY         ,MA,01089-4623,Proprietary  ,10,17,27,15,15,30,20,27,47,22,43,65,5,11,16
04122000,TRI COUNTY REGIONAL VOCATIONAL TECHNICAL,MA,02038-0000,Public       ,1,7,8,2,18,20,9,33,42,5,19,24,0,6,6
04128000,MILLENNIUM TRAINING INSTITUTE           ,MA,01801-6386,Proprietary  ,1,0,1,3,38,41,0,0,0,0,0,0,0,0,0
04143200,HULT INTERNATIONAL BUSINESS SCHOOL      ,MA,02141-1805,Private      ,190,64,254,105,69,174,57,51,108,18,29,47,16,8,24
04153200,SOUTHERN WORCESTER COUNTY REGIONAL VOC S,MA,01507-1331,Public       ,2,1,3,0,11,11,2,16,18,0,11,11,0,5,5
04193100,ALEXANDER ACADEMY                       ,MA,01462-0000,Proprietary  ,5,4,9,2,8,10,7,18,25,7,12,19,2,10,12
04229200,JUPITER BEAUTY ACADEMY                  ,MA,02122-2834,Proprietary  ,24,31,55,31,77,108,27,69,96,20,82,102,11,47,58
04254100,TECHNOLOGY LEARNING CENTER              ,MA,01540-1411,Proprietary  ,2,1,3,2,5,7,5,3,8,1,9,10,1,6,7
00401200,HEBREW UNIVERSITY OF JERUSALEM (THE)    ,FC,00000-0000,Private      ,6,6,12,10,19,29,3,18,21,2,6,8,3,3,6
00403000,UNIVERSITY OF CAMBRIDGE                 ,FC,00000-0000,Private      ,49,48,97,12,40,52,8,23,31,7,10,17,1,7,8
00503400,AMERICAN UNIVERSITY OF CAIRO            ,FC,00000-0000,Private      ,17,13,30,13,18,31,11,22,33,6,15,21,4,4,8
00669000,UNIVERSITY OF COPENHAGEN                ,FC,00000-0000,Private      ,10,20,30,2,36,38,1,19,20,1,6,7,0,6,6
00669200,UNIVERSITY OF LEEDS                     ,FC,00000-0000,Private      ,33,19,52,18,24,42,10,33,43,6,9,15,0,4,4
00669300,UNIV OF LONDON-LONDON SCHOOL ECON       ,FC,00000-0000,Private      ,15,56,71,11,116,127,8,91,99,2,47,49,0,7,7
00669400,UNIVERSITY OF LONDON - SCHOOL OF ORIENTA,FC,00000-0000,Private      ,3,15,18,3,32,35,2,21,23,0,18,18,0,3,3
00669500,UNIV OF LONDON-UNIVERSITY COLLEGE       ,FC,00000-0000,Private      ,91,108,199,52,148,200,20,138,158,13,63,76,1,17,18
00669600,UNIV OF LONDON-SCH ADVANCED STUDY       ,FC,00000-0000,Private      ,2,2,4,0,5,5,0,6,6,0,4,4,1,3,4
00669700,QUEEN MARY UNIVERSITY OF LONDON         ,FC,00000-0000,Private      ,19,31,50,16,45,61,5,36,41,5,23,28,1,9,10
00669900,UNIVERSITY OF SUSSEX                    ,FC,00000-0000,Private      ,18,20,38,15,29,44,8,23,31,5,13,18,1,3,4
00670000,UNIVERSITY OF YORK                      ,FC,00000-0000,Private      ,84,36,120,42,50,92,18,53,71,6,12,18,1,6,7
00670400,UNIVERSITY COLLEGE CORK                 ,FC,00000-0000,Private      ,35,19,54,19,33,52,7,37,44,3,16,19,1,3,4
00671300,UPPSALA UNIVERSITY                      ,FC,00000-0000,Private      ,4,20,24,0,28,28,0,12,12,0,3,3,0,3,3
00683900,UNIVERSITY OF EDINBURGH                 ,FC,00000-0000,Private      ,256,181,437,113,299,412,57,217,274,37,114,151,7,19,26
00684200,UNIVERSITY OF DUBLIN TRINITY COLLEG     ,FC,00000-0000,Private      ,170,45,215,65,80,145,56,89,145,33,58,91,3,5,8
00685000,UNIVERSITY OF CAMBRIDGE - DOWNING C     ,FC,00000-0000,Private      ,1,0,1,0,2,2,0,3,3,0,1,1,0,0,0
00763200,UNIVERSITY OF BRISTOL                   ,FC,00000-0000,Private      ,47,27,74,23,30,53,8,32,40,1,17,18,1,1,2
00770500,ROYAL COLLEGE OF SURGEONS IN IRELAN     ,FC,00000-0000,Private      ,4,5,9,9,23,32,8,34,42,3,7,10,1,1,2
00788100,AMERICAN UNIVERSITY OF PARIS            ,FC,00000-0000,Private      ,368,50,418,189,71,260,117,82,199,52,44,96,21,27,48
00837100,AMERICAN UNIVERSITY OF BEIRUT           ,FC,00000-0000,Private      ,11,7,18,12,9,21,16,11,27,12,6,18,2,2,4
00837300,TEL-AVIV UNIVERSITY                     ,FC,00000-0000,Private      ,6,4,10,6,9,15,4,17,21,0,8,8,0,4,4
00837600,VRIJE UNIVERSITEIT AMSTERDAM            ,FC,00000-0000,Private      ,12,27,39,14,36,50,10,37,47,6,9,15,0,4,4
00837700,UNIVERSITEIT VAN AMSTERDAM(UNIVERSI     ,FC,00000-0000,Private      ,52,36,88,35,48,83,23,46,69,11,19,30,2,4,6
00838000,UNIVERSITY OF WARWICK                   ,FC,00000-0000,Private      ,11,10,21,6,10,16,1,17,18,3,6,9,0,1,1
00838300,UNIVERSITY OF GLASGOW                   ,FC,00000-0000,Private      ,174,122,296,74,203,277,35,183,218,34,75,109,7,14,21
00839400,UNIVERSITY OF OXFORD                    ,FC,00000-0000,Private      ,106,67,173,20,71,91,10,58,68,8,30,38,6,9,15
00839800,UNIVERSITY OF SHEFFIELD (THE)           ,FC,00000-0000,Private      ,13,11,24,8,21,29,5,17,22,0,7,7,0,0,0
00839900,UNIVERSITY OF SOUTHAMPTON               ,FC,00000-0000,Private      ,23,7,30,7,12,19,8,6,14,1,4,5,0,2,2
00845200,ABERYSTWYTH UNIVERSITY                  ,FC,00000-0000,Private      ,47,14,61,47,21,68,33,23,56,14,5,19,1,2,3
00845800,LOUGHBOROUGH UNIVERSITY                 ,FC,00000-0000,Private      ,6,9,15,5,6,11,1,7,8,2,4,6,0,1,1
00846000,UNIVERSITY OF NEWCASTLE UPON TYNE       ,FC,00000-0000,Private      ,21,11,32,15,22,37,9,22,31,6,9,15,2,1,3
00846100,UNIVERSITY OF SAINT ANDREWS             ,FC,00000-0000,Private      ,279,34,313,137,76,213,69,57,126,51,37,88,8,9,17
00850500,UNIVERSITY OF MELBOURNE                 ,FC,00000-0000,Private      ,42,46,88,10,46,56,2,15,17,4,18,22,4,17,21
00851200,"UNIVERSITY OF THE WEST INDIES, MONA CAMP",FC,00000-0000,Private      ,2,5,7,1,11,12,2,8,10,3,9,12,1,8,9
00858600,SWANSEA UNIVERSITY                      ,FC,00000-0000,Private      ,14,7,21,9,10,19,8,15,23,1,2,3,1,1,2
00858700,UNIVERSITY OF DURHAM                    ,FC,00000-0000,Private      ,31,22,53,19,31,50,16,44,60,11,18,29,3,4,7
00866500,UNIVERSITY OF KENT AT CANTERBURY (THE)  ,FC,00000-0000,Private      ,28,23,51,14,35,49,7,23,30,6,15,21,0,2,2
00867000,UNIVERSITY OF NEW SOUTH WALES           ,FC,00000-0000,Private      ,11,17,28,3,10,13,2,9,11,2,15,17,1,5,6
00868700,UNIVERSITY OF ESSEX                     ,FC,00000-0000,Private      ,17,21,38,13,33,46,18,22,40,5,20,25,2,7,9
00869200,LEIDEN UNIVERSITY                       ,FC,00000-0000,Private      ,0,1,1,,,,0,3,3,0,4,4,0,3,3
00869300,CITY UNIVERSITY                         ,FC,00000-0000,Private      ,17,44,61,14,51,65,7,41,48,3,22,25,0,7,7
00890800,THE UNIVERSITY OF BIRMINGHAM            ,FC,00000-0000,Private      ,31,18,49,17,29,46,5,27,32,1,16,17,2,5,7
00891000,UNIVERSITY OF HULL                      ,FC,00000-0000,Private      ,9,5,14,5,7,12,6,4,10,1,3,4,0,0,0
00892000,UNIVERSITY OF NOTTINGHAM                ,FC,00000-0000,Private      ,23,11,34,7,13,20,3,17,20,3,6,9,0,1,1
00900600,UNIVERSITY OF SALFORD (THE)             ,FC,00000-0000,Private      ,2,0,2,5,4,9,2,6,8,2,2,4,2,2,4
00908400,"UNIV OF LONDON, BIRKBECK                ",FC,00000-0000,Private      ,11,21,32,4,31,35,2,33,35,2,24,26,1,9,10
00908500,UNIV OF LONDON KING'S COLLEGE           ,FC,00000-0000,Private      ,65,71,136,54,132,186,18,101,119,15,54,69,5,13,18
00908600,UNIVERSITY OF LONDON - ROYAL HOLLOWAY   ,FC,00000-0000,Private      ,24,17,41,21,18,39,10,20,30,5,12,17,1,2,3
00914300,BAR-ILAN UNIVERSITY                     ,FC,00000-0000,Private      ,5,1,6,3,4,7,1,1,2,1,0,1,0,0,0
00924900,UNIVERSITY OF LIVERPOOL                 ,FC,00000-0000,Private      ,20,9,29,9,18,27,5,16,21,4,8,12,1,4,5
00936800,UNIVERSITY OF ABERDEEN                  ,FC,00000-0000,Private      ,50,36,86,45,37,82,23,35,58,18,13,31,3,5,8
00942300,ROYAL COLLEGE OF ART                    ,FC,00000-0000,Private      ,11,13,24,8,19,27,3,21,24,0,12,12,1,4,5
00942800,TECHNION-ISRAEL INST OF TECHLGY         ,FC,00000-0000,Private      ,1,6,7,0,12,12,2,23,25,0,18,18,0,0,0
00944200,UNIVERSITY OF EXETER                    ,FC,00000-0000,Private      ,20,14,34,13,25,38,10,25,35,8,13,21,3,4,7
00944400,UNIVERSITY OF LANCASTER                 ,FC,00000-0000,Private      ,8,8,16,4,11,15,1,5,6,3,4,7,0,1,1
00963400,UNIVERSITY OF OXFORD ST CATHERINE'S     ,FC,00000-0000,Private      ,2,1,3,0,2,2,0,3,3,0,3,3,0,1,1
00980800,UNIVERSITY OF STRATHCLYDE               ,FC,00000-0000,Private      ,13,16,29,10,27,37,9,18,27,4,16,20,0,1,1
00986000,UNIVERSITY OF SURREY                    ,FC,00000-0000,Private      ,7,7,14,7,14,21,2,12,14,0,3,3,1,3,4
01006700,LUND UNIVERSITY                         ,FC,00000-0000,Private      ,11,39,50,6,47,53,3,13,16,2,7,9,0,2,2
01008400,UNIVERSITY OF CAPE TOWN                 ,FC,00000-0000,Private      ,1,7,8,0,8,8,0,9,9,0,2,2,0,2,2
01008700,UNIVERSITY OF OXFORD ST PETER'S COL     ,FC,00000-0000,Private      ,1,0,1,0,0,0,0,6,6,0,2,2,0,0,0
01008800,UNIVERSITY OF OXFORD - CORPUS CHRIS     ,FC,00000-0000,Private      ,0,1,1,0,0,0,0,3,3,0,0,0,0,0,0
01008900,CENTRAL SCHOOL OF SPEECH AND DRAMA      ,FC,00000-0000,Private      ,7,8,15,7,6,13,4,13,17,3,5,8,0,2,2
01009000,UNIVERSITY OF OXFORD - BALLIOL COLL     ,FC,00000-0000,Private      ,4,1,5,1,2,3,1,4,5,3,1,4,0,1,1
01014300,UNIVERSITY OF READING                   ,FC,00000-0000,Private      ,5,8,13,6,16,22,7,8,15,4,6,10,0,3,3
01015700,CARDIFF UNIVERSITY                      ,FC,00000-0000,Private      ,34,14,48,11,25,36,9,23,32,3,11,14,3,1,4
01018800,"UNIVERSITY COLLEGE DUBLIN, NATIONAL UNIV",FC,00000-0000,Private      ,141,69,210,76,142,218,74,133,207,23,69,92,5,9,14
01019000,UNIVERSITY OF CAMBRIDGE CHURCHILL C     ,FC,00000-0000,Private      ,2,1,3,0,1,1,0,4,4,0,0,0,0,0,0
01022800,UNIVERSITY OF STIRLING                  ,FC,00000-0000,Private      ,33,24,57,25,28,53,11,14,25,6,9,15,0,4,4
01033200,UNIVERSITY OF CAMBRIDGE - CLARE COL     ,FC,00000-0000,Private      ,1,0,1,0,2,2,1,3,4,0,0,0,0,0,0
01045600,UNIVERSITY OF HAIFA                     ,FC,00000-0000,Private      ,1,6,7,2,8,10,1,5,6,0,3,3,0,1,1
01047200,INST EUROPEEN OPEEN D'ADMINISTRATIO     ,FC,00000-0000,Private      ,0,2,2,0,4,4,1,9,10,0,11,11,1,5,6
01049300,CRANFIELD UNIVERSITY                    ,FC,00000-0000,Private      ,1,2,3,0,2,2,0,1,1,0,1,1,0,0,0
01052000,TRINITY LABAN CONSERVATOIRE OF MUSIC AND,FC,00000-0000,Private      ,3,5,8,3,3,6,5,4,9,1,3,4,0,0,0
01052500,UNIVERSITY OF HERTFORDSHIRE             ,FC,00000-0000,Private      ,12,1,13,4,10,14,2,3,5,0,1,1,0,2,2
01057400,LONDON FILM SCHOOL                      ,FC,00000-0000,Private      ,10,9,19,1,10,11,0,7,7,0,4,4,0,6,6
01058800,AUSTRALIAN NATIONAL UNIVERSITY          ,FC,00000-0000,Private      ,12,4,16,5,8,13,2,3,5,0,4,4,1,3,4
01058900,BANGOR UNIVERSITY                       ,FC,00000-0000,Private      ,23,11,34,18,14,32,9,11,20,5,10,15,0,1,1
01059400,"RICHMOND, THE AMERICAN INT UNI IN LONDON",FC,00000-0000,Private      ,64,11,75,67,31,98,32,19,51,16,6,22,5,4,9
01059900,INST D'ETUDES POLITIQUES DE PARIS       ,FC,00000-0000,Private      ,9,27,36,5,46,51,4,32,36,0,24,24,0,6,6
01068100,MACQUARIE UNIVERSITY                    ,FC,00000-0000,Private      ,7,9,16,2,9,11,3,4,7,2,4,6,2,2,4
01069200,UNIVERSITY OF QUEENSLAND (THE)          ,FC,00000-0000,Private      ,17,114,131,7,45,52,6,49,55,2,95,97,1,98,99
01078900,UNIVERSITY OF OXFORD - WORCESTER CO     ,FC,00000-0000,Private      ,1,0,1,0,3,3,0,2,2,0,0,0,0,0,0
01079400,BRISTOL OLD VIC THEATRE SCHOOL          ,FC,00000-0000,Private      ,1,2,3,0,9,9,1,4,5,0,0,0,0,1,1
01079700,"NATIONAL UNIVERSITY OF IRELAND, MAY     ",FC,00000-0000,Private      ,10,4,14,6,11,17,6,11,17,4,7,11,2,1,3
01081600,KINGSTON UNIVERSITY                     ,FC,00000-0000,Private      ,30,17,47,28,31,59,17,27,44,13,12,25,1,3,4
01086400,UNIV OF DUNDEE                          ,FC,00000-0000,Private      ,19,10,29,15,20,35,,,,,,,,,
01086600,UNIVERSITY OF OXFORD - MAGDALEN COLLEGE ,FC,00000-0000,Private      ,2,1,3,0,5,5,0,3,3,0,0,0,1,0,1
01086700,UNIVERSITY OF OXFORD ST JOHN'S COLL     ,FC,00000-0000,Private      ,1,1,2,0,2,2,0,1,1,0,1,1,0,0,0
01091400,MONASH UNIVERSITY                       ,FC,00000-0000,Private      ,11,13,24,6,9,15,6,6,12,1,4,5,6,8,14
01091500,UNIV OF EAST ANGLIA                     ,FC,00000-0000,Private      ,14,11,25,4,12,16,3,17,20,1,3,4,4,4,8
01097700,UNIVERSIDAD CENTRAL DEL ESTE            ,FC,00000-0000,Private      ,0,6,6,1,5,6,3,9,12,6,14,20,2,15,17
01098000,SOMERVILLE COLLEGE                      ,FC,00000-0000,Private      ,1,0,1,0,1,1,0,3,3,0,3,3,0,1,1
01105300,UNIVERSITY OF OXFORD - ST HILDA'S C     ,FC,00000-0000,Private      ,0,1,1,0,2,2,2,4,6,0,1,1,0,0,0
01105400,UNIVERSITY OF OXFORD - ST ANNE'S CO     ,FC,00000-0000,Private      ,0,1,1,0,2,2,0,4,4,0,1,1,0,0,0
01105500,UNIV OF OXFORD - LADY MARGARET HALL     ,FC,00000-0000,Private      ,2,1,3,0,2,2,0,3,3,0,1,1,0,0,0
01105600,UNIVERSITY OF OXFORD - UNIVERSITY C     ,FC,00000-0000,Private      ,7,5,12,1,4,5,0,2,2,0,3,3,1,0,1
01105700,UNIVERSITY OF OXFORD - TRINITY COLL     ,FC,00000-0000,Private      ,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0
01105800,UNIVERSITY OF OXFORD-ST EDMUND HALL     ,FC,00000-0000,Private      ,0,1,1,1,4,5,1,6,7,0,5,5,0,0,0
01106000,UNIVERSITY OF OXFORD - QUEEN'S COLL     ,FC,00000-0000,Private      ,2,1,3,1,0,1,0,0,0,0,1,1,0,0,0
01106100,UNIVERSITY OF OXFORD - PEMBROKE COL     ,FC,00000-0000,Private      ,1,0,1,0,4,4,0,2,2,1,0,1,1,0,1
01106300,UNIVERSITY OF OXFORD - NUFFIELD COL     ,FC,00000-0000,Private      ,0,1,1,,,,0,0,0,0,0,0,0,0,0
01106400,UNIVERSITY OF OXFORD - NEW COLLEGE      ,FC,00000-0000,Private      ,3,0,3,0,1,1,0,4,4,0,0,0,0,0,0
01106500,UNIVERSITY OF OXFORD MERTON COLLEGE     ,FC,00000-0000,Private      ,0,1,1,0,1,1,0,2,2,0,1,1,1,1,2
01106600,UNIVERSITY OF OXFORD - LINCOLN COLL     ,FC,00000-0000,Private      ,1,1,2,0,1,1,0,2,2,0,2,2,0,0,0
01106700,UNIVERSITY OF OXFORD - KEBLE COLLEG     ,FC,00000-0000,Private      ,3,0,3,0,2,2,1,4,5,0,2,2,0,2,2
01106800,UNIVERSITY OF OXFORD - JESUS COLLEG     ,FC,00000-0000,Private      ,2,0,2,0,2,2,0,3,3,0,0,0,0,0,0
01107000,UNIVERSITY OF OXFORD EXETER COLLEGE     ,FC,00000-0000,Private      ,3,1,4,0,2,2,1,4,5,0,0,0,0,1,1
01107100,UNIV OF OXFORD - CHRIST CHURCH          ,FC,00000-0000,Private      ,3,1,4,0,4,4,0,2,2,0,1,1,0,0,0
01107200,UNIVERSITY OF OXFORD - BRASENOSE CO     ,FC,00000-0000,Private      ,2,0,2,0,0,0,2,3,5,0,0,0,0,0,0
01109100,FLINDERS UNIVERSITY OF S AUSTRALIA      ,FC,00000-0000,Private      ,3,4,7,0,11,11,0,4,4,2,7,9,0,2,2
01109400,UNIVERSITY OF WESTERN AUSTRALIA (THE)   ,FC,00000-0000,Private      ,2,6,8,5,7,12,2,4,6,1,7,8,0,4,4
01121400,UNIVERSITY OF THE WITWATERSRAND         ,FC,00000-0000,Private      ,2,3,5,1,3,4,0,2,2,0,0,0,0,1,1
01122600,AARHUS UNIVERSITY                       ,FC,00000-0000,Private      ,6,13,19,3,14,17,1,6,7,2,3,5,0,5,5
01156700,IMPERIAL COLLEGE LONDON                 ,FC,00000-0000,Private      ,24,30,54,11,37,48,6,26,32,4,18,22,1,3,4
01167900,UNIVERSITY OF BATH                      ,FC,00000-0000,Private      ,10,9,19,2,17,19,6,12,18,2,2,4,1,1,2
01168300,FRANKLIN UNIVERSITY SWITZERLAND         ,FC,00000-0000,Private      ,109,7,116,58,5,63,33,6,39,9,2,11,9,4,13
01176400,ROYAL ACADEMY OF MUSIC                  ,FC,00000-0000,Private      ,9,4,13,2,3,5,0,8,8,2,1,3,0,1,1
01176500,GOLDSMITHS' COLLEGE-UNIV OF LONDON      ,FC,00000-0000,Private      ,20,23,43,24,69,93,20,50,70,11,22,33,1,7,8
01178000,BRUNEL UNIVERSITY LONDON                ,FC,00000-0000,Private      ,19,11,30,15,28,43,1,15,16,2,10,12,0,6,6
01183800,UNIVERSITY OF OXFORD - MANSFIELD CO     ,FC,00000-0000,Private      ,1,0,1,,,,0,3,3,0,4,4,0,0,0
01207500,UNIVERSITY CAMBRIDGE - TRINITY COLL     ,FC,00000-0000,Private      ,4,3,7,0,2,2,0,2,2,0,0,0,0,0,0
01207800,VICTORIA UNIV OF WELLINGTON             ,FC,00000-0000,Private      ,11,22,33,3,9,12,6,10,16,3,5,8,3,12,15
01209600,ECOLE HïTELIERE DE LAUSANNE             ,FC,00000-0000,Private      ,8,1,9,,,,,,,,,,,,
01210100,UNIVERSITY OF CAMBRIDGE - GIRTON CO     ,FC,00000-0000,Private      ,0,2,2,0,2,2,0,1,1,0,3,3,0,0,0
01213600,VICTORIA UNIV OF MANCHESTER (THE)       ,FC,00000-0000,Private      ,40,35,75,22,37,59,11,29,40,7,21,28,1,2,3
01219800,UNIVERSITY OF BRADFORD                  ,FC,00000-0000,Private      ,4,2,6,0,6,6,0,2,2,0,2,2,1,5,6
01220100,UNIVERSITY OF OXFORD - REGENT'S PAR     ,FC,00000-0000,Private      ,1,0,1,1,0,1,1,1,2,0,2,2,0,0,0
01220600,JAMES COOK UNIVERSITY                   ,FC,00000-0000,Private      ,16,10,26,4,12,16,2,16,18,1,11,12,1,11,12
01221500,BIRMINGHAM CITY UNIVERSITY              ,FC,00000-0000,Private      ,5,2,7,9,12,21,5,6,11,3,3,6,0,1,1
01222300,JAGIELLONIAN UNIVERSITY COLLEGIUM M     ,FC,00000-0000,Private      ,1,3,4,1,5,6,1,8,9,3,20,23,0,3,3
01225800,ASTON UNIVERSITY                        ,FC,00000-0000,Private      ,1,2,3,3,5,8,2,4,6,4,1,5,0,1,1
01233500,ROYAL COLLEGE OF MUSIC                  ,FC,00000-0000,Private      ,6,5,11,1,3,4,2,6,8,1,0,1,0,0,0
01234100,UNIVERSITY OF WALES - ST DAVID'S UN     ,FC,00000-0000,Private      ,2,3,5,4,6,10,0,6,6,1,5,6,0,1,1
01242100,UNIVERSITY OF AUCKLAND (THE)            ,FC,00000-0000,Private      ,29,30,59,22,23,45,8,13,21,1,8,9,3,5,8
01254000,UNIVERSIDAD DE NAVARRA                  ,FC,00000-0000,Private      ,23,8,31,15,13,28,14,9,23,11,6,17,3,2,5
01254003,UNIVERSIDAD DE NAVARRA - IESE BUSINESS S,FC,00000-0000,Private      ,15,14,29,3,13,16,1,18,19,2,16,18,0,4,4
01276500,UNIVERSITY OF OXFORD - LINACRE COLL     ,FC,00000-0000,Private      ,0,1,1,0,5,5,0,7,7,0,1,1,0,0,0
01276600,"NATIONAL UNIVERSITY IRELAND, GALWAY     ",FC,00000-0000,Private      ,45,24,69,24,33,57,20,31,51,3,17,20,2,4,6
01280200,PONTIFICIA UNIV CATOLICA MAD Y MAES     ,FC,00000-0000,Private      ,4,3,7,0,15,15,8,15,23,5,11,16,1,3,4
01281100,INSTITUTO TECNOLOGICO DE SANTO DOMINGO  ,FC,00000-0000,Private      ,3,6,9,2,11,13,1,15,16,2,29,31,1,14,15
01283900,UNIVERSITY OF CAMBRIDGE - SAINT JOH     ,FC,00000-0000,Private      ,3,0,3,2,2,4,0,1,1,0,3,3,0,0,0
01297800,UNIVERSITY OF HUDDERSFIELD (THE)        ,FC,00000-0000,Private      ,1,2,3,1,5,6,2,0,2,0,1,1,1,0,1
01315300,MASSEY UNIVERSITY                       ,FC,00000-0000,Private      ,12,20,32,8,15,23,3,11,14,1,11,12,3,15,18
02052400,DARWIN COLLEGE                          ,FC,00000-0000,Private      ,0,2,2,0,4,4,0,4,4,0,3,3,1,1,2
02082400,UNIVERSITY OF CAMBRIDGE - QUEEN'S C     ,FC,00000-0000,Private      ,1,1,2,0,3,3,0,4,4,0,2,2,0,0,0
02083400,UNIVERSITY OF CAMBRIDGE - WOLFSON C     ,FC,00000-0000,Private      ,0,3,3,0,2,2,0,6,6,0,3,3,0,1,1
02087900,OXFORD BROOKES UNIVERSITY               ,FC,00000-0000,Private      ,22,17,39,11,19,30,20,9,29,3,5,8,2,1,3
02094100,BEN-GURION UNIV                         ,FC,00000-0000,Private      ,1,1,2,1,19,20,0,24,24,0,4,4,0,0,0
02094400,UNIV OF CAMBRIDGE - ST EDMUND'S HOU     ,FC,00000-0000,Private      ,0,5,5,0,3,3,0,6,6,0,2,2,0,0,0
02095500,LONDON BUS SCHOOL                       ,FC,00000-0000,Private      ,4,6,10,1,15,16,1,23,24,1,10,11,0,2,2
02101900,ROEHAMPTON UNIVERSITY                   ,FC,00000-0000,Private      ,24,20,44,32,31,63,18,28,46,16,12,28,1,3,4
02108600,LONDON ACADEMY OF MUSIC & DRAMATIC      ,FC,00000-0000,Private      ,11,6,17,5,20,25,7,31,38,4,12,16,0,3,3
02115900,UNIVERSITY OF PORTSMOUTH                ,FC,00000-0000,Private      ,3,6,9,3,10,13,9,7,16,2,4,6,0,3,3
02116700,UNIVERSITY OF CAMBRIDGE - LUCY CAVE     ,FC,00000-0000,Private      ,0,1,1,0,1,1,0,3,3,0,3,3,0,1,1
02120000,UNIV OF LONDON - COURTALD INST OF A     ,FC,00000-0000,Private      ,4,4,8,3,8,11,0,6,6,0,2,2,0,0,0
02133400,UNIVERSITY OF CAMBRIDGE - SIDNEY SU     ,FC,00000-0000,Private      ,0,1,1,,,,0,1,1,0,0,0,0,0,0
02149700,UNIVERSITY OF WINCHESTER (THE)          ,FC,00000-0000,Private      ,13,4,17,7,8,15,6,6,12,2,4,6,0,0,0
02156800,UNIV OF OTAGO                           ,FC,00000-0000,Private      ,11,13,24,7,9,16,4,5,9,0,4,4,0,4,4
02167400,UNIVERSITY OF CAMBRIDGE - CORPUS CH     ,FC,00000-0000,Private      ,1,1,2,,,,1,2,3,0,1,1,0,0,0
02177700,KING'S COLLEGE- UNIV OF CAMBRIDGE       ,FC,00000-0000,Private      ,8,12,20,7,2,9,3,3,6,2,2,4,0,1,1
02180500,MIDDLESEX UNIVERSITY                    ,FC,00000-0000,Private      ,20,11,31,26,20,46,8,23,31,8,10,18,1,6,7
02186100,UNIVERSITY OF CAMBRIDGE - EMMANUEL      ,FC,00000-0000,Private      ,0,1,1,0,2,2,0,2,2,0,1,1,0,0,0
